"","X","Category","KEGG_Path","Count","PValue","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR_KEGG_Path","KEGG_Path_Short","gene_number","gene_name_ez","gene_name","padj_gene","log2","signChange","score_gene","rank","KEGG_Path_long","KEGG_Path_short","pick_data","growthPhase","test_for","base","contrast","df_category","fullFileName","MF","FDR_MF","MF_Short","MF_Long","thresholds_for_input_genes","dataType","carbonSource","Mg","Na","investigatedEffect","testVSbase"
"1109",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_175",948463,"argH",2.41945378765526e-07,-1.72669045539642,-1,-6.61628266864029,-97,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1110",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_362",948463,"argH",2.41945378765526e-07,-1.72669045539642,-1,-6.61628266864029,-189,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1111",1,"KEGG_PATHWAY","eco01230:Biosynthesis of amino acids",98,9.01313226027263e-18,712,118,1571,1.83248428870691,9.91444548629989e-16,9.91444548629989e-16,1.01832615914183e-16,"Biosynthesis of amino acids","gene_29",947723,"gltD",2.3431586985951e-07,-1.67180812944081,-1,-6.63019829629843,-47,"Biosynthesis of amino acids
 padj:0.00000 N( -94/ +4/ 118)","Biosynthesis of amino acids","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1112",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_37",947723,"gltD",2.3431586985951e-07,-1.67180812944081,-1,-6.63019829629843,-65,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1113",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_54",947723,"gltD",2.3431586985951e-07,-1.67180812944081,-1,-6.63019829629843,-98,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1114",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_238",947723,"gltD",2.3431586985951e-07,-1.67180812944081,-1,-6.63019829629843,-190,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1115",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_235",948487,"rpoC",2.19564908199025e-07,-1.67824009441236,-1,-6.65843706947392,-191,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1116",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_211",948160,"rpoZ",2.11824047766392e-07,-2.02648269245647,-1,-6.67402473724366,-192,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1117",7,"KEGG_PATHWAY","eco03010:Ribosome",51,0.000462839010482828,712,78,1571,1.44268582541054,0.04964917861384,0.00724847032589027,0.00521682594085215,"Ribosome","gene_19",948489,"rplL",1.99927085014341e-07,-1.78988900779866,-1,-6.69912836608473,-20,"Ribosome
 padj:0.00522 N( -51/ +0/ 78)","Ribosome","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1118",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_12",945837,"adhE",1.78605866224842e-07,-1.63905167932366,-1,-6.74810428101724,-66,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1119",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_21",945837,"adhE",1.78605866224842e-07,-1.63905167932366,-1,-6.74810428101724,-99,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1120",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_21",945837,"adhE",1.78605866224842e-07,-1.63905167932366,-1,-6.74810428101724,-193,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1121",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_69",946368,"purT",1.66977743643216e-07,-2.13697967025614,-1,-6.77734141182897,-67,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1122",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_97",946368,"purT",1.66977743643216e-07,-2.13697967025614,-1,-6.77734141182897,-100,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1123",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_290",946368,"purT",1.66977743643216e-07,-2.13697967025614,-1,-6.77734141182897,-194,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1124",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_16",945013,"pepD",1.62685059538311e-07,-1.54489354599825,-1,-6.78865232941104,-195,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1125",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_16",947032,"purL",1.41641985456949e-07,-1.87077172230103,-1,-6.84880799417774,-68,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1126",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_27",947032,"purL",1.41641985456949e-07,-1.87077172230103,-1,-6.84880799417774,-101,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1127",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_222",947032,"purL",1.41641985456949e-07,-1.87077172230103,-1,-6.84880799417774,-196,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1128",1,"KEGG_PATHWAY","eco01230:Biosynthesis of amino acids",98,9.01313226027263e-18,712,118,1571,1.83248428870691,9.91444548629989e-16,9.91444548629989e-16,1.01832615914183e-16,"Biosynthesis of amino acids","gene_92",946527,"pykA",1.2950229573074e-07,-1.29646814164898,-1,-6.88772253263018,-48,"Biosynthesis of amino acids
 padj:0.00000 N( -94/ +4/ 118)","Biosynthesis of amino acids","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1129",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_126",946527,"pykA",1.2950229573074e-07,-1.29646814164898,-1,-6.88772253263018,-69,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1130",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_179",946527,"pykA",1.2950229573074e-07,-1.29646814164898,-1,-6.88772253263018,-102,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1131",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_182",946527,"pykA",1.2950229573074e-07,-1.29646814164898,-1,-6.88772253263018,-197,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1132",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_219",946759,"nuoC",1.2950229573074e-07,-1.61049217061306,-1,-6.88772253263018,-198,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1133",7,"KEGG_PATHWAY","eco03010:Ribosome",51,0.000462839010482828,712,78,1571,1.44268582541054,0.04964917861384,0.00724847032589027,0.00521682594085215,"Ribosome","gene_47",947793,"rpsD",1.26450910856924e-07,-2.14374910455623,-1,-6.89807803797864,-21,"Ribosome
 padj:0.00522 N( -51/ +0/ 78)","Ribosome","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1134",8,"KEGG_PATHWAY","eco00290:Valine, leucine and isoleucine biosynthesis",15,0.000574280385785626,712,16,1571,2.06855688202247,0.0612339588484487,0.0078675113754122,0.00646921076133522,"Valine, leucine and isoleucine biosynthesis","gene_08",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-10,"Valine, leucine and isoleucine biosynthesis
 padj:0.00647 N( -14/ +1/ 16)","Valine, leucine and isoleucine biosynthesis","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1135",6,"KEGG_PATHWAY","eco01210:2-Oxocarboxylic acid metabolism",23,3.63440501451319e-05,712,26,1571,1.95186905790838,0.00398993713123075,0.000666097752776484,0.000410547306223252,"2-Oxocarboxylic acid metabolism","gene_11",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-12,"2-Oxocarboxylic acid metabolism
 padj:0.00041 N( -22/ +1/ 26)","2-Oxocarboxylic acid metabolism","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1136",1,"KEGG_PATHWAY","eco01230:Biosynthesis of amino acids",98,9.01313226027263e-18,712,118,1571,1.83248428870691,9.91444548629989e-16,9.91444548629989e-16,1.01832615914183e-16,"Biosynthesis of amino acids","gene_24",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-49,"Biosynthesis of amino acids
 padj:0.00000 N( -94/ +4/ 118)","Biosynthesis of amino acids","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1137",3,"KEGG_PATHWAY","eco01130:Biosynthesis of antibiotics",135,1.48136944848771e-12,712,195,1571,1.52754969749352,1.62950763993308e-10,5.43168843236685e-11,1.67369451631316e-11,"Biosynthesis of antibiotics","gene_30",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-70,"Biosynthesis of antibiotics
 padj:0.00000 N( -119/ +16/ 195)","Biosynthesis of antibiotics","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1138",2,"KEGG_PATHWAY","eco01110:Biosynthesis of secondary metabolites",192,1.11498838782257e-13,712,296,1571,1.43121773458852,1.22613030839602e-11,6.13065154198011e-12,1.25932597683232e-12,"Biosynthesis of secondary metabolites","gene_44",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-103,"Biosynthesis of secondary metabolites
 padj:0.00000 N( -167/ +25/ 296)","Biosynthesis of secondary metabolites","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1139",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_47",948277,"ilvD",1.22891605782827e-07,-1.54975244957155,-1,-6.91047778095978,-199,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
"1140",4,"KEGG_PATHWAY","eco01100:Metabolic pathways",371,1.86245645444003e-09,712,689,1571,1.18809420916162,2.04870184483674e-07,5.12175500899659e-08,2.10424967450606e-08,"Metabolic pathways","gene_06",948522,"metH",1.21128644485863e-07,-1.53933193532366,-1,-6.9167531428098,-200,"Metabolic pathways
 padj:0.00000 N( -299/ +72/ 689)","Metabolic pathways","protein","Exp","Na_mM_Levels","baseNa","highNa","kegg","ez_P0.05Fold2_protein_trT_set00_StcYtcNasAgrNgrMgh_SYAN_baseMgAllMg_baseNaAllNa_Exp_noFilter_p1Sf_noNorm__batchNumberPLUSNa_mM_Levels__highNaVSbaseNa_kegg.csv",NA,NA,NA,NA,"P0.05Fold2","protein","SYAN","baseMgAllMg","baseNaAllNa","batchNumberPLUSNa","highNaVSbaseNa"
